candidate,fold,postprocess,mae,C,gamma,epsilon
c1_g1.15_e0,2,round2,0.12326666666666668,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,3,clip,0.13844798028579486,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,3,round2,0.13813333333333333,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,4,clip,0.14274442961320985,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,4,round2,0.14246666666666669,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,5,clip,0.1400354538140052,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,5,round2,0.13953333333333334,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,6,clip,0.12085435398681862,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,6,round2,0.12030000000000002,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,7,clip,0.1376157974720136,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,7,round2,0.1373666666666667,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,8,clip,0.14260293981176397,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,8,round2,0.14209999999999998,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,9,clip,0.14188803375564332,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,9,round2,0.14156666666666667,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,10,clip,0.13575204380448833,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,10,round2,0.13533333333333333,3.963530707518144,1.222635955522794,0.0
c1_g1.3_e0,1,clip,0.12936396325630137,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,1,round2,0.1290333333333333,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,2,clip,0.1238319950716482,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,2,round2,0.12356666666666667,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,3,clip,0.13859226112336923,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,3,round2,0.13820000000000002,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,4,clip,0.14273891033030656,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,4,round2,0.14253333333333335,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,5,clip,0.14007990362542838,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,5,round2,0.13973333333333335,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,6,clip,0.12084047699283607,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,6,round2,0.12059999999999997,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,7,clip,0.1375651868788311,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,7,round2,0.1371666666666667,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,8,clip,0.14282920057769796,3.963530707518144,1.3821102105909846,0.0
c1_g1.3_e0,8,round2,0.14229999999999998,3.963530707518144,1.3821102105909846,0.0
